Name,Trace_id,Point_id,Start_x,Start_y,Start_z,End_x,End_y,End_z,Cost,Cost_Mode
measurements.Trace,14,0,-13.6517,1.08114,-39.3013,-13.6517,1.08114,-39.3013,239,4
measurements.Trace,14,1,-13.6517,1.08114,-39.3013,-13.5973,1.11179,-39.3273,175,4
measurements.Trace,14,2,-13.5973,1.11179,-39.3273,-13.5578,1.08482,-39.3282,12,4
measurements.Trace,14,3,-13.5578,1.08482,-39.3282,-13.5159,1.09133,-39.3635,40,4
measurements.Trace,14,4,-13.5159,1.09133,-39.3635,-13.495,1.07191,-39.3844,33,4
measurements.Trace,14,5,-13.495,1.07191,-39.3844,-13.4453,1.0285,-39.3869,25,4
measurements.Trace,14,6,-13.4453,1.0285,-39.3869,-13.4561,1.00597,-39.3417,17,4
measurements.Trace,14,7,-13.4561,1.00597,-39.3417,-13.4184,0.962838,-39.3057,21,4
measurements.Trace,14,8,-13.4184,0.962838,-39.3057,-13.3617,0.938354,-39.2803,26,4
measurements.Trace,14,9,-13.3617,0.938354,-39.2803,-13.3278,0.893399,-39.2498,44,4
measurements.Trace,14,10,-13.3278,0.893399,-39.2498,-13.2849,0.867563,-39.2404,66,4
measurements.Trace,14,11,-13.2849,0.867563,-39.2404,-13.2336,0.850615,-39.2095,26,4
measurements.Trace,14,12,-13.2336,0.850615,-39.2095,-13.2215,0.828712,-39.2019,29,4
measurements.Trace,14,13,-13.2215,0.828712,-39.2019,-13.2128,0.784039,-39.1584,54,4
measurements.Trace,14,14,-13.2128,0.784039,-39.1584,-13.1774,0.745693,-39.1267,76,4
measurements.Trace,14,15,-13.1774,0.745693,-39.1267,-13.1505,0.701665,-39.0916,77,4
measurements.Trace,14,16,-13.1505,0.701665,-39.0916,-13.1306,0.671323,-39.0649,54,4
measurements.Trace,14,17,-13.1306,0.671323,-39.0649,-13.1204,0.642131,-39.0536,16,4
measurements.Trace,14,18,-13.1204,0.642131,-39.0536,-13.0799,0.604439,-39.0559,52,4
measurements.Trace,14,19,-13.0799,0.604439,-39.0559,-13.0806,0.548837,-39.0196,155,4
measurements.Trace,14,20,-13.0806,0.548837,-39.0196,-13.0204,0.518399,-39.0293,22,4
measurements.Trace,14,21,-13.0204,0.518399,-39.0293,-12.9751,0.491662,-38.9953,50,4
measurements.Trace,14,22,-12.9751,0.491662,-38.9953,-12.9513,0.447175,-38.9752,36,4
measurements.Trace,14,23,-12.9513,0.447175,-38.9752,-12.9468,0.396115,-38.9526,73,4
measurements.Trace,14,24,-12.9468,0.396115,-38.9526,-12.8858,0.370925,-38.9516,188,4
measurements.Trace,14,25,-12.8858,0.370925,-38.9516,-12.8679,0.329408,-38.9414,109,4
measurements.Trace,14,26,-12.8679,0.329408,-38.9414,-12.8319,0.275776,-38.9267,100,4
measurements.Trace,14,27,-12.8319,0.275776,-38.9267,-12.7993,0.221006,-38.9222,33,4
measurements.Trace,14,28,-12.7993,0.221006,-38.9222,-12.7935,0.201392,-38.9197,40,4
measurements.Trace,14,29,-12.7935,0.201392,-38.9197,-12.7621,0.153452,-38.934,71,4
measurements.Trace,14,30,-12.7621,0.153452,-38.934,-12.7229,0.105945,-38.9624,133,4
measurements.Trace,14,31,-12.7229,0.105945,-38.9624,-12.6966,0.066222,-38.9759,127,4
measurements.Trace,14,32,-12.6966,0.066222,-38.9759,-12.6603,0.022143,-38.9991,16,4
measurements.Trace,14,33,-12.6603,0.022143,-38.9991,-12.6219,0.034609,-38.9995,27,4
measurements.Trace,14,34,-12.6219,0.034609,-38.9995,-12.5633,0.017414,-38.9779,118,4
measurements.Trace,14,35,-12.5633,0.017414,-38.9779,-12.5443,-0.030934,-38.9489,72,4
measurements.Trace,14,36,-12.5443,-0.030934,-38.9489,-12.5449,-0.08087,-38.9708,107,4
measurements.Trace,14,37,-12.5449,-0.08087,-38.9708,-12.5256,-0.132424,-38.9668,35,4
measurements.Trace,14,38,-12.5256,-0.132424,-38.9668,-12.4974,-0.186489,-38.9379,66,4
measurements.Trace,14,39,-12.4974,-0.186489,-38.9379,-12.4638,-0.232125,-38.9026,65,4
measurements.Trace,14,40,-12.4638,-0.232125,-38.9026,-12.4332,-0.241723,-38.8426,13,4
measurements.Trace,14,41,-12.4332,-0.241723,-38.8426,-12.4334,-0.303737,-38.8564,27,4
measurements.Trace,14,42,-12.4334,-0.303737,-38.8564,-12.3966,-0.31951,-38.8116,59,4
measurements.Trace,14,43,-12.3966,-0.31951,-38.8116,-12.3798,-0.363069,-38.787,30,4
measurements.Trace,14,44,-12.3798,-0.363069,-38.787,-12.3616,-0.384055,-38.7493,27,4
measurements.Trace,14,45,-12.3616,-0.384055,-38.7493,-12.34,-0.436511,-38.7207,36,4
measurements.Trace,14,46,-12.34,-0.436511,-38.7207,-12.312,-0.442,-38.6604,56,4
measurements.Trace,14,47,-12.312,-0.442,-38.6604,-12.2654,-0.478774,-38.6326,53,4
measurements.Trace,14,48,-12.2654,-0.478774,-38.6326,-12.2201,-0.505512,-38.5986,82,4
measurements.Trace,14,49,-12.2201,-0.505512,-38.5986,-12.1634,-0.529996,-38.5733,42,4
measurements.Trace,14,50,-12.1634,-0.529996,-38.5733,-12.1621,-0.552791,-38.5666,34,4
measurements.Trace,14,51,-12.1621,-0.552791,-38.5666,-12.16,-0.602949,-38.5686,37,4
measurements.Trace,14,52,-12.16,-0.602949,-38.5686,-12.1059,-0.627212,-38.5631,44,4
measurements.Trace,14,53,-12.1059,-0.627212,-38.5631,-12.0789,-0.678333,-38.5733,111,4
measurements.Trace,14,54,-12.0789,-0.678333,-38.5733,-12.0258,-0.720602,-38.5655,80,4
measurements.Trace,14,55,-12.0258,-0.720602,-38.5655,-12.0089,-0.784012,-38.5732,94,4
measurements.Trace,14,56,-12.0089,-0.784012,-38.5732,-12.0062,-0.845568,-38.5719,55,4
measurements.Trace,14,57,-12.0062,-0.845568,-38.5719,-11.9554,-0.867083,-38.5565,56,4
measurements.Trace,14,58,-11.9554,-0.867083,-38.5565,-11.9267,-0.907708,-38.5453,74,4
measurements.Trace,14,59,-11.9267,-0.907708,-38.5453,-11.9202,-0.967444,-38.5386,64,4
measurements.Trace,14,60,-11.9202,-0.967444,-38.5386,-11.8776,-0.993959,-38.5244,57,4
measurements.Trace,14,61,-11.8776,-0.993959,-38.5244,-11.8366,-1.02708,-38.5113,66,4
measurements.Trace,14,62,-11.8366,-1.02708,-38.5113,-11.801,-1.0814,-38.4918,26,4
measurements.Trace,14,63,-11.801,-1.0814,-38.4918,-11.7622,-1.10973,-38.4831,52,4
measurements.Trace,14,64,-11.7622,-1.10973,-38.4831,-11.7442,-1.16721,-38.485,107,4
measurements.Trace,14,65,-11.7442,-1.16721,-38.485,-11.7174,-1.21513,-38.4701,105,4
measurements.Trace,14,66,-11.7174,-1.21513,-38.4701,-11.6684,-1.2599,-38.463,105,4
measurements.Trace,14,67,-11.6684,-1.2599,-38.463,-11.6312,-1.3076,-38.4424,102,4
measurements.Trace,14,68,-11.6312,-1.3076,-38.4424,-11.6055,-1.35756,-38.4132,79,4
measurements.Trace,14,69,-11.6055,-1.35756,-38.4132,-11.6073,-1.40244,-38.3754,56,4
measurements.Trace,14,70,-11.6073,-1.40244,-38.3754,-11.5791,-1.41502,-38.3603,18,4
measurements.Trace,14,71,-11.5791,-1.41502,-38.3603,-11.5309,-1.44519,-38.3315,90,4
measurements.Trace,14,72,-11.5309,-1.44519,-38.3315,-11.4823,-1.49064,-38.3196,50,4
measurements.Trace,14,73,-11.4823,-1.49064,-38.3196,-11.4267,-1.47568,-38.2937,23,4
measurements.Trace,14,74,-11.4267,-1.47568,-38.2937,-11.4091,-1.51788,-38.2787,39,4
measurements.Trace,14,75,-11.4091,-1.51788,-38.2787,-11.3695,-1.57358,-38.2787,74,4
measurements.Trace,14,76,-11.3695,-1.57358,-38.2787,-11.3433,-1.62606,-38.2793,99,4
measurements.Trace,14,77,-11.3433,-1.62606,-38.2793,-11.2975,-1.66808,-38.2622,11,4
measurements.Trace,14,78,-11.2975,-1.66808,-38.2622,-11.2859,-1.69455,-38.27,39,4
measurements.Trace,14,79,-11.2859,-1.69455,-38.27,-11.2835,-1.74792,-38.2971,42,4
measurements.Trace,14,80,-11.2835,-1.74792,-38.2971,-11.2297,-1.78882,-38.2989,32,4
measurements.Trace,14,81,-11.2297,-1.78882,-38.2989,-11.1869,-1.83131,-38.2968,42,4
measurements.Trace,14,82,-11.1869,-1.83131,-38.2968,-11.1622,-1.8904,-38.2984,41,4
measurements.Trace,14,83,-11.1622,-1.8904,-38.2984,-11.1243,-1.93674,-38.2874,45,4
measurements.Trace,14,84,-11.1243,-1.93674,-38.2874,-11.0921,-1.97943,-38.2911,53,4
measurements.Trace,14,85,-11.0921,-1.97943,-38.2911,-11.0485,-2.01666,-38.2784,67,4
measurements.Trace,14,86,-11.0485,-2.01666,-38.2784,-11.0063,-2.04386,-38.2594,88,4
measurements.Trace,14,87,-11.0063,-2.04386,-38.2594,-10.9703,-2.09749,-38.2447,111,4
measurements.Trace,14,88,-10.9703,-2.09749,-38.2447,-10.9553,-2.15543,-38.2616,34,4
measurements.Trace,14,89,-10.9553,-2.15543,-38.2616,-10.907,-2.1888,-38.2579,17,4
measurements.Trace,14,90,-10.907,-2.1888,-38.2579,-10.8657,-2.234,-38.2366,48,4
measurements.Trace,14,91,-10.8657,-2.234,-38.2366,-10.8269,-2.2751,-38.215,65,4
measurements.Trace,14,92,-10.8269,-2.2751,-38.215,-10.8078,-2.29793,-38.2119,28,4
measurements.Trace,14,93,-10.8078,-2.29793,-38.2119,-10.76,-2.32878,-38.1783,66,4
measurements.Trace,14,94,-10.76,-2.32878,-38.1783,-10.7235,-2.37784,-38.1481,17,4
measurements.Trace,14,95,-10.7235,-2.37784,-38.1481,-10.7107,-2.43986,-38.1363,69,4
measurements.Trace,14,96,-10.7107,-2.43986,-38.1363,-10.6747,-2.49349,-38.1215,64,4
measurements.Trace,14,97,-10.6747,-2.49349,-38.1215,-10.6305,-2.54213,-38.1055,41,4
measurements.Trace,14,98,-10.6305,-2.54213,-38.1055,-10.5844,-2.58347,-38.0931,49,4
measurements.Trace,14,99,-10.5844,-2.58347,-38.0931,-10.5532,-2.6282,-38.0824,52,4
measurements.Trace,14,100,-10.5532,-2.6282,-38.0824,-10.547,-2.64714,-38.0846,60,4
measurements.Trace,14,101,-10.547,-2.64714,-38.0846,-10.5062,-2.68415,-38.0918,60,4
measurements.Trace,14,102,-10.5062,-2.68415,-38.0918,-10.4665,-2.72709,-38.1048,17,4
measurements.Trace,14,103,-10.4665,-2.72709,-38.1048,-10.4248,-2.77161,-38.0883,23,4
measurements.Trace,14,104,-10.4248,-2.77161,-38.0883,-10.3947,-2.81838,-38.0632,57,4
measurements.Trace,14,105,-10.3947,-2.81838,-38.0632,-10.3682,-2.85422,-38.0565,119,4
measurements.Trace,14,106,-10.3682,-2.85422,-38.0565,-10.3264,-2.90195,-38.0651,133,4
measurements.Trace,14,107,-10.3264,-2.90195,-38.0651,-10.3302,-2.96189,-38.064,88,4
measurements.Trace,14,108,-10.3302,-2.96189,-38.064,-10.2811,-2.98115,-38.0828,171,4
measurements.Trace,14,109,-10.2811,-2.98115,-38.0828,-10.2627,-3.03795,-38.0895,117,4
measurements.Trace,14,110,-10.2627,-3.03795,-38.0895,-10.2411,-3.06877,-38.107,66,4
measurements.Trace,14,111,-10.2411,-3.06877,-38.107,-10.2055,-3.0887,-38.1465,78,4
measurements.Trace,14,112,-10.2055,-3.0887,-38.1465,-10.1897,-3.13252,-38.186,150,4
measurements.Trace,14,113,-10.1897,-3.13252,-38.186,-10.1694,-3.19479,-38.1835,184,4
measurements.Trace,14,114,-10.1694,-3.19479,-38.1835,-10.1335,-3.23955,-38.202,144,4
measurements.Trace,14,115,-10.1335,-3.23955,-38.202,-10.1419,-3.30268,-38.1968,118,4
measurements.Trace,14,116,-10.1419,-3.30268,-38.1968,-10.1144,-3.33647,-38.2044,130,4
measurements.Trace,14,117,-10.1144,-3.33647,-38.2044,-10.0899,-3.39236,-38.181,155,4
measurements.Trace,14,118,-10.0899,-3.39236,-38.181,-10.0467,-3.43027,-38.1635,89,4
measurements.Trace,14,119,-10.0467,-3.43027,-38.1635,-10.0403,-3.47404,-38.1447,16,4
measurements.Trace,14,120,-10.0403,-3.47404,-38.1447,-9.98865,-3.51016,-38.1509,50,4
measurements.Trace,14,121,-9.98865,-3.51016,-38.1509,-9.96822,-3.55579,-38.1411,109,4
measurements.Trace,14,122,-9.96822,-3.55579,-38.1411,-9.9404,-3.60166,-38.1406,87,4
measurements.Trace,14,123,-9.9404,-3.60166,-38.1406,-9.95303,-3.65132,-38.124,36,4
measurements.Trace,14,124,-9.95303,-3.65132,-38.124,-9.90782,-3.68904,-38.1555,51,4
measurements.Trace,14,125,-9.90782,-3.68904,-38.1555,-9.87477,-3.71761,-38.1817,42,4
measurements.Trace,14,126,-9.87477,-3.71761,-38.1817,-9.84994,-3.75119,-38.2092,70,4
measurements.Trace,14,127,-9.84994,-3.75119,-38.2092,-9.82529,-3.8014,-38.244,4,4
measurements.Trace,14,128,-9.82529,-3.8014,-38.244,-9.80748,-3.83405,-38.267,26,4
measurements.Trace,14,129,-9.80748,-3.83405,-38.267,-9.79397,-3.85323,-38.2786,19,4
measurements.Trace,14,130,-9.79397,-3.85323,-38.2786,-9.77134,-3.88202,-38.3105,83,4
measurements.Trace,14,131,-9.77134,-3.88202,-38.3105,-9.74019,-3.91788,-38.3329,176,4
measurements.Trace,14,132,-9.74019,-3.91788,-38.3329,-9.70433,-3.9754,-38.3384,126,4
measurements.Trace,14,133,-9.70433,-3.9754,-38.3384,-9.67085,-4.01216,-38.3363,179,4
measurements.Trace,14,134,-9.67085,-4.01216,-38.3363,-9.66382,-4.06733,-38.314,90,4
measurements.Trace,14,135,-9.66382,-4.06733,-38.314,-9.62552,-4.10023,-38.3208,168,4
measurements.Trace,14,136,-9.62552,-4.10023,-38.3208,-9.59704,-4.1575,-38.317,106,4
measurements.Trace,14,137,-9.59704,-4.1575,-38.317,-9.58478,-4.19537,-38.3214,29,4
measurements.Trace,14,138,-9.58478,-4.19537,-38.3214,-9.55756,-4.21709,-38.3372,85,4
measurements.Trace,14,139,-9.55756,-4.21709,-38.3372,-9.53635,-4.24859,-38.35,60,4
measurements.Trace,14,140,-9.53635,-4.24859,-38.35,-9.51206,-4.29949,-38.38,123,4
measurements.Trace,14,141,-9.51206,-4.29949,-38.38,-9.46178,-4.32557,-38.38,184,4
measurements.Trace,14,142,-9.46178,-4.32557,-38.38,-9.44962,-4.38896,-38.3585,63,4
measurements.Trace,14,143,-9.44962,-4.38896,-38.3585,-9.41054,-4.42937,-38.3417,33,4
measurements.Trace,14,144,-9.41054,-4.42937,-38.3417,-9.38414,-4.47797,-38.322,41,4
measurements.Trace,14,145,-9.38414,-4.47797,-38.322,-9.35674,-4.53728,-38.3038,41,4
measurements.Trace,14,146,-9.35674,-4.53728,-38.3038,-9.34339,-4.59474,-38.2765,6,4
measurements.Trace,14,147,-9.34339,-4.59474,-38.2765,-9.30217,-4.63107,-38.2885,73,4
measurements.Trace,14,148,-9.30217,-4.63107,-38.2885,-9.26286,-4.67469,-38.2967,86,4
measurements.Trace,14,149,-9.26286,-4.67469,-38.2967,-9.23063,-4.73014,-38.2874,72,4
measurements.Trace,14,150,-9.23063,-4.73014,-38.2874,-9.19631,-4.76165,-38.2745,86,4
measurements.Trace,14,151,-9.19631,-4.76165,-38.2745,-9.17301,-4.82347,-38.257,70,4
measurements.Trace,14,152,-9.17301,-4.82347,-38.257,-9.13387,-4.85112,-38.2531,44,4
measurements.Trace,14,153,-9.13387,-4.85112,-38.2531,-9.11278,-4.90815,-38.2399,43,4
measurements.Trace,14,154,-9.11278,-4.90815,-38.2399,-9.07269,-4.95928,-38.2245,55,4
measurements.Trace,14,155,-9.07269,-4.95928,-38.2245,-9.0485,-5.00308,-38.2093,90,4
measurements.Trace,14,156,-9.0485,-5.00308,-38.2093,-8.99982,-5.04853,-38.1974,154,4
measurements.Trace,14,157,-8.99982,-5.04853,-38.1974,-8.97391,-5.1017,-38.1931,106,4
measurements.Trace,14,158,-8.97391,-5.1017,-38.1931,-8.94353,-5.15168,-38.1931,92,4
measurements.Trace,14,159,-8.94353,-5.15168,-38.1931,-8.9128,-5.20098,-38.1978,102,4
measurements.Trace,14,160,-8.9128,-5.20098,-38.1978,-8.86561,-5.24028,-38.1998,46,4
measurements.Trace,14,161,-8.86561,-5.24028,-38.1998,-8.83708,-5.28479,-38.209,56,4
measurements.Trace,14,162,-8.83708,-5.28479,-38.209,-8.79979,-5.30698,-38.2143,58,4
measurements.Trace,14,163,-8.79979,-5.30698,-38.2143,-8.75649,-5.35198,-38.242,30,4
measurements.Trace,14,164,-8.75649,-5.35198,-38.242,-8.70918,-5.38739,-38.2239,213,4
measurements.Trace,14,165,-8.70918,-5.38739,-38.2239,-8.68791,-5.42777,-38.2034,207,4
measurements.Trace,14,166,-8.68791,-5.42777,-38.2034,-8.67177,-5.49255,-38.2016,153,4
measurements.Trace,14,167,-8.67177,-5.49255,-38.2016,-8.61862,-5.53481,-38.1938,80,4
measurements.Trace,14,168,-8.61862,-5.53481,-38.1938,-8.61839,-5.59226,-38.1921,196,4
measurements.Trace,14,169,-8.61839,-5.59226,-38.1921,-8.61936,-5.65564,-38.1962,115,4
measurements.Trace,14,170,-8.61936,-5.65564,-38.1962,-8.58487,-5.70312,-38.1955,142,4
measurements.Trace,14,171,-8.58487,-5.70312,-38.1955,-8.56497,-5.76607,-38.1882,97,4
measurements.Trace,14,172,-8.56497,-5.76607,-38.1882,-8.54192,-5.80304,-38.1917,118,4
measurements.Trace,14,173,-8.54192,-5.80304,-38.1917,-8.51083,-5.85167,-38.2012,56,4
measurements.Trace,14,174,-8.51083,-5.85167,-38.2012,-8.47258,-5.89733,-38.195,135,4
measurements.Trace,14,175,-8.47258,-5.89733,-38.195,-8.42802,-5.94528,-38.1838,96,4
measurements.Trace,14,176,-8.42802,-5.94528,-38.1838,-8.39799,-5.99594,-38.1789,116,4
measurements.Trace,14,177,-8.39799,-5.99594,-38.1789,-8.38394,-6.05203,-38.1612,191,4
measurements.Trace,14,178,-8.38394,-6.05203,-38.1612,-8.34408,-6.07833,-38.1669,143,4
measurements.Trace,14,179,-8.34408,-6.07833,-38.1669,-8.32895,-6.13238,-38.1636,159,4
measurements.Trace,14,180,-8.32895,-6.13238,-38.1636,-8.30644,-6.18669,-38.1696,105,4
measurements.Trace,14,181,-8.30644,-6.18669,-38.1696,-8.25926,-6.22599,-38.1717,140,4
measurements.Trace,14,182,-8.25926,-6.22599,-38.1717,-8.23561,-6.28712,-38.1589,82,4
measurements.Trace,14,183,-8.23561,-6.28712,-38.1589,-8.20196,-6.33985,-38.1688,99,4
measurements.Trace,14,184,-8.20196,-6.33985,-38.1688,-8.17754,-6.38686,-38.1786,77,4
measurements.Trace,14,185,-8.17754,-6.38686,-38.1786,-8.1639,-6.43476,-38.1893,87,4
measurements.Trace,14,186,-8.1639,-6.43476,-38.1893,-8.12769,-6.4916,-38.1996,75,4
measurements.Trace,14,187,-8.12769,-6.4916,-38.1996,-8.12185,-6.5527,-38.1833,115,4
measurements.Trace,14,188,-8.12185,-6.5527,-38.1833,-8.08944,-6.5915,-38.1667,294,4
measurements.Trace,14,189,-8.08944,-6.5915,-38.1667,-8.10726,-6.64571,-38.1363,378,4
measurements.Trace,14,190,-8.10726,-6.64571,-38.1363,-8.10809,-6.7052,-38.1203,384,4
measurements.Trace,14,191,-8.10809,-6.7052,-38.1203,-8.10809,-6.7052,-38.1203,384,4
measurements.Trace,14,192,-8.10809,-6.7052,-38.1203,-8.10809,-6.7052,-38.1203,384,4
measurements.Trace,14,193,-8.10809,-6.7052,-38.1203,-8.07194,-6.72055,-38.1443,329,4
measurements.Trace,14,194,-8.07194,-6.72055,-38.1443,-8.03018,-6.68532,-38.1805,166,4
measurements.Trace,14,195,-8.03018,-6.68532,-38.1805,-8.01369,-6.72778,-38.2296,66,4
measurements.Trace,14,196,-8.01369,-6.72778,-38.2296,-8.00436,-6.74059,-38.275,24,4
measurements.Trace,14,197,-8.00436,-6.74059,-38.275,-7.97958,-6.73268,-38.3163,6,4
measurements.Trace,14,198,-7.97958,-6.73268,-38.3163,-7.92418,-6.71274,-38.3438,76,4
measurements.Trace,14,199,-7.92418,-6.71274,-38.3438,-7.90262,-6.68932,-38.3881,17,4
measurements.Trace,14,200,-7.90262,-6.68932,-38.3881,-7.90008,-6.70441,-38.454,38,4
measurements.Trace,14,201,-7.90008,-6.70441,-38.454,-7.89014,-6.68713,-38.5098,52,4
measurements.Trace,14,202,-7.89014,-6.68713,-38.5098,-7.90578,-6.70287,-38.5673,20,4
measurements.Trace,14,203,-7.90578,-6.70287,-38.5673,-7.88064,-6.69428,-38.6134,21,4
measurements.Trace,14,204,-7.88064,-6.69428,-38.6134,-7.8278,-6.72447,-38.6138,104,4
measurements.Trace,14,205,-7.8278,-6.72447,-38.6138,-7.84389,-6.78803,-38.5945,178,4
measurements.Trace,14,206,-7.84389,-6.78803,-38.5945,-7.81523,-6.82866,-38.5834,212,4
measurements.Trace,14,207,-7.81523,-6.82866,-38.5834,-7.79003,-6.88318,-38.5695,150,4
measurements.Trace,14,208,-7.79003,-6.88318,-38.5695,-7.74839,-6.9277,-38.5531,157,4
measurements.Trace,14,209,-7.74839,-6.9277,-38.5531,-7.69863,-6.9385,-38.5362,315,4
measurements.Trace,19,0,-15.519,0.339519,-39.5156,-15.519,0.339519,-39.5156,136,4
measurements.Trace,19,1,-15.519,0.339519,-39.5156,-15.5059,0.306899,-39.5094,34,4
measurements.Trace,19,2,-15.5059,0.306899,-39.5094,-15.4736,0.251448,-39.5001,23,4
measurements.Trace,19,3,-15.4736,0.251448,-39.5001,-15.4773,0.188294,-39.5241,40,4
measurements.Trace,19,4,-15.4773,0.188294,-39.5241,-15.4707,0.141317,-39.5303,40,4
measurements.Trace,19,5,-15.4707,0.141317,-39.5303,-15.4328,0.094975,-39.5193,29,4
measurements.Trace,19,6,-15.4328,0.094975,-39.5193,-15.4007,0.055489,-39.4979,28,4
measurements.Trace,19,7,-15.4007,0.055489,-39.4979,-15.3865,0.024911,-39.5061,25,4
measurements.Trace,19,8,-15.3865,0.024911,-39.5061,-15.3308,0.011143,-39.4794,28,4
measurements.Trace,19,9,-15.3308,0.011143,-39.4794,-15.2931,-0.019234,-39.4563,25,4
measurements.Trace,19,10,-15.2931,-0.019234,-39.4563,-15.2616,-0.076046,-39.4374,28,4
measurements.Trace,19,11,-15.2616,-0.076046,-39.4374,-15.2382,-0.125099,-39.4328,19,4
measurements.Trace,19,12,-15.2382,-0.125099,-39.4328,-15.2122,-0.174375,-39.4083,12,4
measurements.Trace,19,13,-15.2122,-0.174375,-39.4083,-15.1983,-0.234358,-39.4109,45,4
measurements.Trace,19,14,-15.1983,-0.234358,-39.4109,-15.1667,-0.278411,-39.4049,10,4
measurements.Trace,19,15,-15.1667,-0.278411,-39.4049,-15.1276,-0.318825,-39.3881,17,4
measurements.Trace,19,16,-15.1276,-0.318825,-39.3881,-15.1255,-0.368983,-39.3901,1,4
measurements.Trace,19,17,-15.1255,-0.368983,-39.3901,-15.0802,-0.350351,-39.3497,29,4
measurements.Trace,19,18,-15.0802,-0.350351,-39.3497,-15.0521,-0.388451,-39.3088,12,4
measurements.Trace,19,19,-15.0521,-0.388451,-39.3088,-15.0086,-0.405832,-39.2637,57,4
measurements.Trace,19,20,-15.0086,-0.405832,-39.2637,-14.9846,-0.466284,-39.2558,19,4
measurements.Trace,19,21,-14.9846,-0.466284,-39.2558,-14.9394,-0.493021,-39.2218,50,4
measurements.Trace,19,22,-14.9394,-0.493021,-39.2218,-14.9159,-0.538188,-39.1969,29,4
measurements.Trace,19,23,-14.9159,-0.538188,-39.1969,-14.8906,-0.567194,-39.209,23,4
measurements.Trace,19,24,-14.8906,-0.567194,-39.209,-14.8588,-0.603474,-39.1626,51,4
measurements.Trace,19,25,-14.8588,-0.603474,-39.1626,-14.8195,-0.640001,-39.1255,44,4
measurements.Trace,19,26,-14.8195,-0.640001,-39.1255,-14.7828,-0.692271,-39.1203,45,4
measurements.Trace,19,27,-14.7828,-0.692271,-39.1203,-14.7269,-0.689393,-39.0863,193,4
measurements.Trace,19,28,-14.7269,-0.689393,-39.0863,-14.696,-0.689438,-39.0643,32,4
measurements.Trace,19,29,-14.696,-0.689438,-39.0643,-14.6711,-0.731884,-39.0586,27,4
measurements.Trace,19,30,-14.6711,-0.731884,-39.0586,-14.6286,-0.771158,-39.0315,40,4
measurements.Trace,19,31,-14.6286,-0.771158,-39.0315,-14.6022,-0.819753,-39.0119,35,4
measurements.Trace,19,32,-14.6022,-0.819753,-39.0119,-14.5828,-0.854662,-39.0006,52,4
measurements.Trace,19,33,-14.5828,-0.854662,-39.0006,-14.5364,-0.875471,-38.9608,73,4
measurements.Trace,19,34,-14.5364,-0.875471,-38.9608,-14.5187,-0.901024,-38.9385,58,4
measurements.Trace,19,35,-14.5187,-0.901024,-38.9385,-14.4986,-0.94733,-38.9239,60,4
measurements.Trace,19,36,-14.4986,-0.94733,-38.9239,-14.4864,-0.997957,-38.9154,109,4
measurements.Trace,19,37,-14.4864,-0.997957,-38.9154,-14.4422,-1.04659,-38.8994,73,4
measurements.Trace,19,38,-14.4422,-1.04659,-38.8994,-14.4151,-1.09382,-38.8893,43,4
measurements.Trace,19,39,-14.4151,-1.09382,-38.8893,-14.3962,-1.14606,-38.8805,92,4
measurements.Trace,19,40,-14.3962,-1.14606,-38.8805,-14.3463,-1.18558,-38.8628,75,4
measurements.Trace,19,41,-14.3463,-1.18558,-38.8628,-14.3086,-1.18334,-38.8203,104,4
measurements.Trace,19,42,-14.3086,-1.18334,-38.8203,-14.2815,-1.23058,-38.8102,35,4
measurements.Trace,19,43,-14.2815,-1.23058,-38.8102,-14.3185,-1.27293,-38.8485,102,4
measurements.Trace,19,44,-14.3185,-1.27293,-38.8485,-14.2867,-1.33295,-38.8547,84,4
measurements.Trace,19,45,-14.2867,-1.33295,-38.8547,-14.2399,-1.37293,-38.8519,48,4
measurements.Trace,19,46,-14.2399,-1.37293,-38.8519,-14.2211,-1.39644,-38.844,24,4
measurements.Trace,19,47,-14.2211,-1.39644,-38.844,-14.1718,-1.42068,-38.8094,48,4
measurements.Trace,19,48,-14.1718,-1.42068,-38.8094,-14.1366,-1.44695,-38.7859,76,4
measurements.Trace,19,49,-14.1366,-1.44695,-38.7859,-14.1413,-1.51214,-38.7955,122,4
measurements.Trace,19,50,-14.1413,-1.51214,-38.7955,-14.1099,-1.57284,-38.7969,128,4
measurements.Trace,19,51,-14.1099,-1.57284,-38.7969,-14.0679,-1.61668,-38.7852,150,4
measurements.Trace,19,52,-14.0679,-1.61668,-38.7852,-14.0458,-1.67167,-38.7864,121,4
measurements.Trace,19,53,-14.0458,-1.67167,-38.7864,-13.996,-1.71507,-38.7889,66,4
measurements.Trace,19,54,-13.996,-1.71507,-38.7889,-13.9657,-1.76506,-38.7888,73,4
measurements.Trace,19,55,-13.9657,-1.76506,-38.7888,-13.9454,-1.82733,-38.7863,161,4
measurements.Trace,19,56,-13.9454,-1.82733,-38.7863,-13.9214,-1.88778,-38.7784,152,4
measurements.Trace,19,57,-13.9214,-1.88778,-38.7784,-13.8814,-1.9428,-38.7832,118,4
measurements.Trace,19,58,-13.8814,-1.9428,-38.7832,-13.8462,-1.98892,-38.7921,92,4
measurements.Trace,19,59,-13.8462,-1.98892,-38.7921,-13.7998,-2.02958,-38.7845,85,4
measurements.Trace,19,60,-13.7998,-2.02958,-38.7845,-13.7576,-2.06953,-38.7526,97,4
